word_id,word,selection_group,is_english,language_class,english_zipf,is_mature,maturity_class,readability_score,selected_for_overlay,overlay_stratum,selection_order,pc1,pc2,pc1_explained_variance,pc2_explained_variance
508,matsukeerthyofficial,high_maturity,False,CLIPese,0.0,True,mature,0.080675,True,mature_weak,373,0.16594689,-0.13730301,0.10447252541780472,0.03583058342337608
509,counterfesynthesizer,high_maturity,False,CLIPese,0.0,True,mature,0.32280000000000003,False,,-1,0.085614614,0.009436976,0.10447252541780472,0.03583058342337608
510,chromochromogerry,high_maturity,False,CLIPese,0.0,True,mature,0.15847499999999998,False,,-1,0.1747381,-0.007562847,0.10447252541780472,0.03583058342337608
511,canadianozzy,high_maturity,False,CLIPese,0.0,True,mature,0.44489999999999996,False,,-1,-0.15654089,0.026984956,0.10447252541780472,0.03583058342337608
512,rohingdachshund,high_maturity,False,CLIPese,0.0,True,mature,0.78375,True,mature_readable,184,0.3196626,-0.30741143,0.10447252541780472,0.03583058342337608
513,birdwatching,high_maturity,True,English,2.37,True,mature,0.26497499999999996,False,,-1,-0.4330786,-0.10794111,0.10447252541780472,0.03583058342337608
514,bosniheader,high_maturity,False,CLIPese,0.0,True,mature,0.39399999999999996,False,,-1,0.006133534,-0.043159526,0.10447252541780472,0.03583058342337608
515,backgammon,high_maturity,True,English,2.45,True,mature,0.71975,False,,-1,-0.10140863,-0.0570425,0.10447252541780472,0.03583058342337608
516,acrobdancing,high_maturity,False,CLIPese,0.0,True,mature,0.44547500000000007,False,,-1,-0.31058902,-0.06467526,0.10447252541780472,0.03583058342337608
517,clareparrot,high_maturity,False,CLIPese,0.0,True,mature,0.7463749999999999,True,mature_readable,181,0.27266058,-0.17076436,0.10447252541780472,0.03583058342337608
518,bikes,high_maturity,True,English,3.89,True,mature,0.712625,False,,-1,-0.26106232,-0.05479363,0.10447252541780472,0.03583058342337608
519,iglecairngorsmiling,high_maturity,False,CLIPese,0.0,True,mature,0.3629,False,,-1,0.273684,-0.10640845,0.10447252541780472,0.03583058342337608
520,barrierreef,high_maturity,False,CLIPese,0.0,True,mature,0.709675,False,,-1,0.048842795,-0.04861424,0.10447252541780472,0.03583058342337608
521,cheddar,high_maturity,True,English,3.29,True,mature,0.7356499999999999,False,,-1,-0.28178573,-0.11632266,0.10447252541780472,0.03583058342337608
522,ctukicchasudeep,high_maturity,False,CLIPese,0.0,True,mature,0.21892500000000004,False,,-1,0.013158152,-0.09984349,0.10447252541780472,0.03583058342337608
523,bestofmachinelearning,high_maturity,False,CLIPese,0.0,True,mature,0.399175,False,,-1,-0.4958999,0.16632444,0.10447252541780472,0.03583058342337608
524,birdcage,high_maturity,True,English,2.45,True,mature,0.6570499999999999,False,,-1,-0.033917356,-0.076494984,0.10447252541780472,0.03583058342337608
525,asters,high_maturity,True,English,1.93,True,mature,0.677575,False,,-1,0.06852554,-0.093292244,0.10447252541780472,0.03583058342337608
526,catsidewalk,high_maturity,False,CLIPese,0.0,True,mature,0.6673,False,,-1,0.08451359,-0.11878745,0.10447252541780472,0.03583058342337608
